,open,high,low,close,volume
2023-09-27 11:35:00-04:00,176.485,176.5,176.26,176.26,171283
2023-09-27 11:40:00-04:00,176.2596,176.2596,175.93,175.94,254003
2023-09-27 11:45:00-04:00,175.94,175.98,175.74,175.9,267726
2023-09-27 11:50:00-04:00,175.899,175.96,175.85,175.89,137258
2023-09-27 11:55:00-04:00,175.89,175.98,175.79,175.88,124428
2023-09-27 12:00:00-04:00,175.86,175.86,175.37,175.38,332991
2023-09-27 12:05:00-04:00,175.37,175.47,175.27,175.28,298023
2023-09-27 12:10:00-04:00,175.29,175.53,175.255,175.38,361142
2023-09-27 12:15:00-04:00,175.38,175.38,175.14,175.15,256684
2023-09-27 12:20:00-04:00,175.15,175.17,174.96,175.06,471801
2023-09-27 12:25:00-04:00,175.05,175.17,174.93,175.17,417693
2023-09-27 12:30:00-04:00,175.18,175.335,175.1,175.31,410690
2023-09-27 12:35:00-04:00,175.305,175.38,175.26,175.29,178830
2023-09-27 12:40:00-04:00,175.285,175.53,175.26,175.51,218454
2023-09-27 12:45:00-04:00,175.51,175.685,175.51,175.61,157556
2023-09-27 12:50:00-04:00,175.6,175.63,175.47,175.53,157639
2023-09-27 12:55:00-04:00,175.525,175.53,175.23,175.2901,174032
2023-09-27 13:00:00-04:00,175.29,175.6,175.28,175.59,232486
2023-09-27 13:05:00-04:00,175.6,175.62,175.43,175.575,134677
2023-09-27 13:10:00-04:00,175.57,175.64,175.27,175.29,433512
2023-09-27 13:15:00-04:00,175.28,175.32,175.07,175.22,269649
2023-09-27 13:20:00-04:00,175.22,175.22,174.85,174.93,287692
2023-09-27 13:25:00-04:00,174.94,174.98,174.64,174.74,379931
2023-09-27 13:30:00-04:00,174.73,174.92,174.72,174.845,267522
2023-09-27 13:35:00-04:00,174.84,174.9,174.67,174.73,192147
2023-09-27 13:40:00-04:00,174.73,174.81,174.4619,174.805,323677
2023-09-27 13:45:00-04:00,174.81,174.98,174.805,174.97,354736
2023-09-27 13:50:00-04:00,174.97,175.18,174.94,175.15,259962
2023-09-27 13:55:00-04:00,175.15,175.22,175.05,175.22,196696
2023-09-27 14:00:00-04:00,175.2169,175.24,175.08,175.13,166735
2023-09-27 14:05:00-04:00,175.14,175.22,175.02,175.04,126225
2023-09-27 14:10:00-04:00,175.04,175.2,174.99,175.195,148086
2023-09-27 14:15:00-04:00,175.18,175.35,175.18,175.26,118214
2023-09-27 14:20:00-04:00,175.27,175.47,175.23,175.45,165495
2023-09-27 14:25:00-04:00,175.45,175.78,175.44,175.76,429035
2023-09-27 14:30:00-04:00,175.76,176.0801,175.76,176.0,409500
2023-09-27 14:35:00-04:00,176.01,176.295,176.01,176.27,236656
2023-09-27 14:40:00-04:00,176.27,176.49,176.17,176.42,382852
2023-09-27 14:45:00-04:00,176.43,176.5,176.23,176.25,360030
2023-09-27 14:50:00-04:00,176.26,176.375,176.15,176.35,328100
2023-09-27 14:55:00-04:00,176.355,176.4,176.24,176.28,179010
2023-09-27 15:00:00-04:00,176.275,176.6,176.22,176.585,256943
2023-09-27 15:05:00-04:00,176.595,176.81,176.535,176.741,386556
2023-09-27 15:10:00-04:00,176.741,176.93,176.66,176.66,383955
2023-09-27 15:15:00-04:00,176.66,176.71,176.48,176.51,396634
2023-09-27 15:20:00-04:00,176.51,176.68,176.51,176.605,280951
2023-09-27 15:25:00-04:00,176.6,176.705,176.56,176.58,301945
2023-09-27 15:30:00-04:00,176.58,176.61,176.47,176.555,465666
2023-09-27 15:35:00-04:00,176.55,176.55,176.235,176.32,409193
2023-09-27 15:40:00-04:00,176.32,176.32,175.915,176.03,433130
2023-09-27 15:45:00-04:00,176.02,176.04,175.84,175.9,484329
2023-09-27 15:50:00-04:00,175.92,176.09,175.81,175.97,800419
2023-09-27 15:55:00-04:00,175.97,176.08,175.88,176.06,1492682
2023-09-28 09:30:00-04:00,176.09,176.74,175.98,176.715,949277
2023-09-28 09:35:00-04:00,176.72,176.92,176.5,176.91,519869
2023-09-28 09:40:00-04:00,176.92,177.01,176.21,176.29,632089
2023-09-28 09:45:00-04:00,176.29,176.745,176.29,176.54,402132
2023-09-28 09:50:00-04:00,176.55,177.145,176.55,177.12,505745
2023-09-28 09:55:00-04:00,177.11,177.19,176.93,177.15,286528
2023-09-28 10:00:00-04:00,177.15,177.3525,177.03,177.15,428804
2023-09-28 10:05:00-04:00,177.17,177.17,176.76,176.82,448845
2023-09-28 10:10:00-04:00,176.82,177.04,176.72,176.805,485687
2023-09-28 10:15:00-04:00,176.81,176.87,176.309,176.7,474050
2023-09-28 10:20:00-04:00,176.7,176.825,176.4088,176.56,254468
2023-09-28 10:25:00-04:00,176.57,176.67,176.42,176.45,205554
2023-09-28 10:30:00-04:00,176.46,176.46,175.97,176.22,424749
2023-09-28 10:35:00-04:00,176.22,176.64,176.2,176.63,341892
2023-09-28 10:40:00-04:00,176.64,176.86,176.4,176.845,441279
2023-09-28 10:45:00-04:00,176.85,176.98,176.78,176.92,285977
2023-09-28 10:50:00-04:00,176.92,177.01,176.88,176.95,290802
2023-09-28 10:55:00-04:00,176.95,176.99,176.78,176.92,211048
2023-09-28 11:00:00-04:00,176.92,176.97,176.75,176.87,280356
2023-09-28 11:05:00-04:00,176.865,177.19,176.84,177.16,424532
2023-09-28 11:10:00-04:00,177.16,177.16,176.9889,177.1,321631
2023-09-28 11:15:00-04:00,177.08,177.135,176.9793,177.055,240539
2023-09-28 11:20:00-04:00,177.05,177.38,177.02,177.38,269570
2023-09-28 11:25:00-04:00,177.3799,177.61,177.32,177.6,585499
2023-09-28 11:30:00-04:00,177.605,177.761,177.58,177.7,483781
2023-09-28 11:35:00-04:00,177.71,177.92,177.71,177.815,391204
2023-09-28 11:40:00-04:00,177.82,178.11,177.82,178.08,409556
2023-09-28 11:45:00-04:00,178.08,178.12,178.01,178.0999,287116
2023-09-28 11:50:00-04:00,178.0953,178.2,178.08,178.165,230715
2023-09-28 11:55:00-04:00,178.17,178.21,178.04,178.18,198457
2023-09-28 12:00:00-04:00,178.18,178.21,177.89,177.9708,516107
2023-09-28 12:05:00-04:00,177.97,178.01,177.85,177.985,249606
2023-09-28 12:10:00-04:00,177.99,178.03,177.91,178.01,214964
2023-09-28 12:15:00-04:00,178.015,178.24,178.015,178.19,279976
2023-09-28 12:20:00-04:00,178.19,178.2,178.04,178.125,206387
2023-09-28 12:25:00-04:00,178.13,178.52,178.13,178.5,349701
2023-09-28 12:30:00-04:00,178.505,178.57,178.239,178.34,277112
2023-09-28 12:35:00-04:00,178.34,178.48,178.3,178.37,302005
2023-09-28 12:40:00-04:00,178.39,178.54,178.39,178.46,150030
2023-09-28 12:45:00-04:00,178.455,178.47,178.0392,178.05,311844
2023-09-28 12:50:00-04:00,178.05,178.15,177.79,177.79,262053
2023-09-28 12:55:00-04:00,177.79,177.965,177.76,177.91,162639
2023-09-28 13:00:00-04:00,177.915,178.03,177.75,177.77,283731
2023-09-28 13:05:00-04:00,177.76,178.01,177.69,177.98,396810
2023-09-28 13:10:00-04:00,177.98,178.02,177.825,177.94,153843
2023-09-28 13:15:00-04:00,177.93,177.93,177.775,177.79,105377
2023-09-28 13:20:00-04:00,177.78,177.97,177.78,177.92,110473
2023-09-28 13:25:00-04:00,177.92,177.92,177.62,177.65,132909
2023-09-28 13:30:00-04:00,177.65,177.65,177.37,177.37,388881
2023-09-28 13:35:00-04:00,177.38,177.59,177.38,177.53,266400
2023-09-28 13:40:00-04:00,177.53,177.54,177.34,177.395,147056
2023-09-28 13:45:00-04:00,177.39,177.645,177.37,177.61,183055
2023-09-28 13:50:00-04:00,177.61,177.68,177.45,177.52,141390
2023-09-28 13:55:00-04:00,177.51,177.59,177.455,177.58,72017
2023-09-28 14:00:00-04:00,177.59,177.64,177.5,177.5,178469
2023-09-28 14:05:00-04:00,177.51,177.7,177.48,177.67,102566
2023-09-28 14:10:00-04:00,177.68,177.805,177.57,177.795,139193
2023-09-28 14:15:00-04:00,177.8,177.92,177.79,177.84,173760
2023-09-28 14:20:00-04:00,177.84,177.94,177.76,177.81,237833
2023-09-28 14:25:00-04:00,177.79,177.92,177.765,177.835,149121
2023-09-28 14:30:00-04:00,177.835,177.87,177.58,177.58,257359
2023-09-28 14:35:00-04:00,177.585,177.585,177.3,177.53,354632
2023-09-28 14:40:00-04:00,177.53,177.755,177.49,177.66,128023
2023-09-28 14:45:00-04:00,177.66,177.7,177.475,177.53,102008
2023-09-28 14:50:00-04:00,177.53,177.62,177.44,177.55,69608
2023-09-28 14:55:00-04:00,177.56,177.71,177.5,177.71,86657
2023-09-28 15:00:00-04:00,177.715,177.7995,177.7,177.79,185339
2023-09-28 15:05:00-04:00,177.78,177.88,177.74,177.82,204947
2023-09-28 15:10:00-04:00,177.83,177.96,177.8,177.96,157794
2023-09-28 15:15:00-04:00,177.96,178.19,177.95,178.12,250824
2023-09-28 15:20:00-04:00,178.12,178.16,178.05,178.16,260155
2023-09-28 15:25:00-04:00,178.17,178.22,178.075,178.092,272991
2023-09-28 15:30:00-04:00,178.09,178.11,177.76,177.76,280917
2023-09-28 15:35:00-04:00,177.75,177.75,177.46,177.48,266694
2023-09-28 15:40:00-04:00,177.49,177.7,177.4539,177.7,408853
2023-09-28 15:45:00-04:00,177.7,177.74,177.45,177.495,446003
2023-09-28 15:50:00-04:00,177.5,177.57,177.38,177.51,607463
2023-09-28 15:55:00-04:00,177.5,177.66,177.49,177.66,1546411
2023-09-29 09:30:00-04:00,178.97,179.12,178.63,178.85,1482998
2023-09-29 09:35:00-04:00,178.84,179.16,178.535,178.99,1138459
2023-09-29 09:40:00-04:00,179.0,179.065,178.2,178.28,659794
2023-09-29 09:45:00-04:00,178.28,178.61,178.12,178.45,489521
2023-09-29 09:50:00-04:00,178.43,178.79,178.41,178.7,302481
2023-09-29 09:55:00-04:00,178.7,178.79,178.53,178.7125,376560
2023-09-29 10:00:00-04:00,178.72,178.88,178.45,178.61,428618
2023-09-29 10:05:00-04:00,178.62,178.6288,178.09,178.22,363032
2023-09-29 10:10:00-04:00,178.21,178.32,177.93,178.2,409512
2023-09-29 10:15:00-04:00,178.21,178.2813,177.83,178.07,306057
2023-09-29 10:20:00-04:00,178.08,178.15,177.65,177.66,326657
2023-09-29 10:25:00-04:00,177.65,177.92,177.62,177.89,305400
2023-09-29 10:30:00-04:00,177.89,178.28,177.88,178.28,272957
2023-09-29 10:35:00-04:00,178.28,178.32,178.11,178.24,174613
2023-09-29 10:40:00-04:00,178.23,178.32,178.12,178.24,181832
2023-09-29 10:45:00-04:00,178.25,178.465,178.2399,178.39,201708
2023-09-29 10:50:00-04:00,178.38,178.495,178.22,178.49,405498
2023-09-29 10:55:00-04:00,178.49,178.495,178.055,178.06,223712
2023-09-29 11:00:00-04:00,178.07,178.14,177.59,177.66,328001
2023-09-29 11:05:00-04:00,177.68,177.87,177.55,177.86,414821
2023-09-29 11:10:00-04:00,177.87,178.13,177.87,178.06,237783
2023-09-29 11:15:00-04:00,178.06,178.155,177.99,178.1,194369
2023-09-29 11:20:00-04:00,178.095,178.54,178.095,178.51,227319
2023-09-29 11:25:00-04:00,178.5,178.54,177.8,177.84,341568
2023-09-29 11:30:00-04:00,177.84,178.02,177.645,177.68,193957
2023-09-29 11:35:00-04:00,177.67,177.73,177.23,177.36,351326
2023-09-29 11:40:00-04:00,177.36,177.49,177.175,177.315,435900
2023-09-29 11:45:00-04:00,177.32,177.44,177.24,177.3762,201342
2023-09-29 11:50:00-04:00,177.375,177.44,177.105,177.33,219435
2023-09-29 11:55:00-04:00,177.32,177.485,177.27,177.46,203033
2023-09-29 12:00:00-04:00,177.45,177.7099,177.37,177.7,202260
2023-09-29 12:05:00-04:00,177.7,177.95,177.635,177.89,257566
2023-09-29 12:10:00-04:00,177.9,177.992,177.52,177.59,334086
2023-09-29 12:15:00-04:00,177.58,177.9,177.51,177.88,159374
2023-09-29 12:20:00-04:00,177.87,178.05,177.84,177.85,161811
2023-09-29 12:25:00-04:00,177.84,177.945,177.81,177.8483,51133
2023-09-29 12:30:00-04:00,177.86,177.908,177.64,177.72,101582
2023-09-29 12:35:00-04:00,177.72,177.83,177.62,177.66,91466
2023-09-29 12:40:00-04:00,177.65,177.84,177.54,177.58,128649
2023-09-29 12:45:00-04:00,177.58,177.78,177.32,177.4,241452
2023-09-29 12:50:00-04:00,177.41,177.41,177.04,177.065,277842
2023-09-29 12:55:00-04:00,177.075,177.22,177.07,177.2,184544
2023-09-29 13:00:00-04:00,177.19,177.19,176.76,176.87,353254
2023-09-29 13:05:00-04:00,176.87,176.87,176.46,176.52,275529
2023-09-29 13:10:00-04:00,176.52,176.635,176.445,176.52,174097
2023-09-29 13:15:00-04:00,176.53,176.67,176.5,176.58,316708
2023-09-29 13:20:00-04:00,176.59,176.72,176.57,176.64,145676
2023-09-29 13:25:00-04:00,176.65,176.89,176.645,176.86,194662
2023-09-29 13:30:00-04:00,176.85,176.885,176.68,176.7085,134984
2023-09-29 13:35:00-04:00,176.7,176.835,176.645,176.76,115574
2023-09-29 13:40:00-04:00,176.76,176.87,176.69,176.78,113408
2023-09-29 13:45:00-04:00,176.77,176.83,176.55,176.5701,241056
2023-09-29 13:50:00-04:00,176.57,176.71,176.42,176.54,195018
2023-09-29 13:55:00-04:00,176.54,176.645,176.34,176.36,167611
2023-09-29 14:00:00-04:00,176.35,176.5512,176.29,176.55,268458
2023-09-29 14:05:00-04:00,176.54,176.63,176.41,176.45,178095
2023-09-29 14:10:00-04:00,176.445,176.57,176.4,176.51,140326
2023-09-29 14:15:00-04:00,176.51,176.55,176.33,176.36,165012
2023-09-29 14:20:00-04:00,176.37,176.555,176.35,176.52,164496
2023-09-29 14:25:00-04:00,176.53,176.615,176.22,176.26,315599
2023-09-29 14:30:00-04:00,176.265,176.37,176.15,176.33,223938
2023-09-29 14:35:00-04:00,176.31,176.4,176.245,176.34,124864
2023-09-29 14:40:00-04:00,176.33,176.7,176.33,176.67,203941
2023-09-29 14:45:00-04:00,176.66,176.68,176.54,176.56,125220
2023-09-29 14:50:00-04:00,176.55,176.665,176.5,176.66,105042
2023-09-29 14:55:00-04:00,176.66,177.105,176.65,177.06,506565
2023-09-29 15:00:00-04:00,177.06,177.205,176.73,176.8,397958
2023-09-29 15:05:00-04:00,176.81,177.005,176.79,176.835,253557
2023-09-29 15:10:00-04:00,176.825,177.11,176.765,176.95,248024
2023-09-29 15:15:00-04:00,176.95,177.09,176.875,176.98,225549
2023-09-29 15:20:00-04:00,176.98,177.0,176.88,176.88,214931
2023-09-29 15:25:00-04:00,176.895,176.945,176.725,176.87,207907
2023-09-29 15:30:00-04:00,176.87,176.9,176.605,176.62,357492
2023-09-29 15:35:00-04:00,176.61,176.755,176.54,176.71,276727
2023-09-29 15:40:00-04:00,176.7,176.74,176.56,176.58,302997
2023-09-29 15:45:00-04:00,176.58,176.83,176.48,176.83,600416
2023-09-29 15:50:00-04:00,176.82,177.13,176.63,176.72,910375
2023-09-29 15:55:00-04:00,176.71,176.77,176.44,176.64,2739751
2023-10-02 09:30:00-04:00,176.33,176.68,175.92,176.42,1121842
2023-10-02 09:35:00-04:00,176.43,176.73,176.2,176.26,557313
2023-10-02 09:40:00-04:00,176.265,176.31,175.78,175.85,588486
2023-10-02 09:45:00-04:00,175.85,175.885,175.4,175.48,588639
2023-10-02 09:50:00-04:00,175.48,175.62,175.16,175.47,542899
2023-10-02 09:55:00-04:00,175.46,175.59,175.36,175.51,530233
2023-10-02 10:00:00-04:00,175.51,175.925,175.35,175.74,1187807
2023-10-02 10:05:00-04:00,175.74,175.79,175.165,175.18,647200
2023-10-02 10:10:00-04:00,175.18,175.385,174.995,175.015,508275
2023-10-02 10:15:00-04:00,175.01,175.37,175.01,175.05,386582
2023-10-02 10:20:00-04:00,175.04,175.28,174.925,175.28,487636
2023-10-02 10:25:00-04:00,175.28,175.48,174.875,174.94,527047
2023-10-02 10:30:00-04:00,174.95,175.1699,174.79,175.07,647106
2023-10-02 10:35:00-04:00,175.08,175.19,174.805,174.9,310253
2023-10-02 10:40:00-04:00,174.91,175.06,174.575,174.965,651943
2023-10-02 10:45:00-04:00,174.97,175.09,174.75,174.83,458409
2023-10-02 10:50:00-04:00,174.82,174.905,174.63,174.66,344435
2023-10-02 10:55:00-04:00,174.675,174.85,174.605,174.77,335875
2023-10-02 11:00:00-04:00,174.77,175.25,174.745,175.03,337236
2023-10-02 11:05:00-04:00,175.02,175.1,174.83,174.9,242037
2023-10-02 11:10:00-04:00,174.91,174.99,174.79,174.91,280457
2023-10-02 11:15:00-04:00,174.9,175.16,174.805,175.03,399092
2023-10-02 11:20:00-04:00,175.02,175.46,174.98,175.375,339119
2023-10-02 11:25:00-04:00,175.38,175.429,175.22,175.34,299802
2023-10-02 11:30:00-04:00,175.34,175.44,175.23,175.35,251823
2023-10-02 11:35:00-04:00,175.355,175.4,174.89,174.99,278165
2023-10-02 11:40:00-04:00,174.99,175.01,174.71,174.72,369430
2023-10-02 11:45:00-04:00,174.71,174.77,174.48,174.58,333906
2023-10-02 11:50:00-04:00,174.58,174.67,174.31,174.35,440701
2023-10-02 11:55:00-04:00,174.34,174.37,174.2,174.31,555654
2023-10-02 12:00:00-04:00,174.3,174.355,174.141,174.22,234570
2023-10-02 12:05:00-04:00,174.2,174.205,173.94,174.035,539076
2023-10-02 12:10:00-04:00,174.03,174.21,173.98,174.17,365720
2023-10-02 12:15:00-04:00,174.17,174.31,174.06,174.07,286944
2023-10-02 12:20:00-04:00,174.07,174.24,174.01,174.22,310078
2023-10-02 12:25:00-04:00,174.2176,174.32,174.05,174.12,278932
2023-10-02 12:30:00-04:00,174.11,174.15,173.97,174.06,352552
2023-10-02 12:35:00-04:00,174.06,174.17,173.89,173.995,290950
2023-10-02 12:40:00-04:00,174.0,174.09,173.89,173.9,178585
2023-10-02 12:45:00-04:00,173.9,174.01,173.72,173.73,330998
2023-10-02 12:50:00-04:00,173.73,173.81,173.64,173.74,378517
2023-10-02 12:55:00-04:00,173.75,173.865,173.7,173.82,227471
2023-10-02 13:00:00-04:00,173.81,174.035,173.81,173.87,189455
2023-10-02 13:05:00-04:00,173.87,173.955,173.735,173.845,271868
2023-10-02 13:10:00-04:00,173.845,173.875,173.66,173.69,257792
2023-10-02 13:15:00-04:00,173.69,174.045,173.675,173.99,336434
2023-10-02 13:20:00-04:00,174.0,174.1191,173.9,173.98,311957
2023-10-02 13:25:00-04:00,173.98,174.12,173.9699,174.01,115754
2023-10-02 13:30:00-04:00,174.01,174.1,173.86,173.875,236221
2023-10-02 13:35:00-04:00,173.88,173.93,173.8,173.81,183691
2023-10-02 13:40:00-04:00,173.8,173.99,173.78,173.91,154446
2023-10-02 13:45:00-04:00,173.91,174.01,173.84,173.96,193370
2023-10-02 13:50:00-04:00,173.95,174.2,173.92,174.09,187891
2023-10-02 13:55:00-04:00,174.09,174.1201,173.8501,173.91,140518
2023-10-02 14:00:00-04:00,173.91,173.94,173.78,173.825,177496
2023-10-02 14:05:00-04:00,173.83,174.0,173.82,173.9,181362
2023-10-02 14:10:00-04:00,173.91,174.29,173.9,174.27,435627
2023-10-02 14:15:00-04:00,174.26,174.32,173.88,173.88,304842
2023-10-02 14:20:00-04:00,173.88,173.89,173.7,173.75,289584
2023-10-02 14:25:00-04:00,173.76,173.77,173.545,173.5778,291980
2023-10-02 14:30:00-04:00,173.58,173.73,173.58,173.6499,209475
2023-10-02 14:35:00-04:00,173.65,173.7,173.4799,173.49,312827
2023-10-02 14:40:00-04:00,173.49,173.49,173.39,173.395,301966
2023-10-02 14:45:00-04:00,173.39,173.525,173.37,173.48,201764
2023-10-02 14:50:00-04:00,173.48,173.6,173.41,173.43,223390
2023-10-02 14:55:00-04:00,173.43,173.45,173.3338,173.4,164081
2023-10-02 15:00:00-04:00,173.4,173.445,173.15,173.2,380872
2023-10-02 15:05:00-04:00,173.2,173.49,173.17,173.3973,365366
2023-10-02 15:10:00-04:00,173.39,173.51,173.23,173.26,282703
2023-10-02 15:15:00-04:00,173.26,173.51,173.26,173.37,384393
2023-10-02 15:20:00-04:00,173.36,173.685,173.31,173.68,693958
2023-10-02 15:25:00-04:00,173.68,173.68,173.4,173.4814,711472
2023-10-02 15:30:00-04:00,173.47,173.605,173.41,173.565,348507
2023-10-02 15:35:00-04:00,173.57,173.595,173.33,173.51,429207
2023-10-02 15:40:00-04:00,173.51,173.63,173.45,173.535,669134
2023-10-02 15:45:00-04:00,173.54,173.67,173.44,173.52,638667
2023-10-02 15:50:00-04:00,173.52,173.85,173.38,173.83,901244
2023-10-02 15:55:00-04:00,173.84,174.04,173.82,174.03,2205985
2023-10-03 09:30:00-04:00,172.95,173.28,172.77,173.22,1084661
2023-10-03 09:35:00-04:00,173.23,173.37,172.66,172.6677,668636
2023-10-03 09:40:00-04:00,172.66,173.03,172.42,172.81,995882
2023-10-03 09:45:00-04:00,172.82,173.36,172.61,173.23,575878
2023-10-03 09:50:00-04:00,173.24,173.5,172.92,173.25,508718
2023-10-03 09:55:00-04:00,173.25,173.27,173.03,173.11,303515
2023-10-03 10:00:00-04:00,173.11,173.11,172.29,172.29,1265263
2023-10-03 10:05:00-04:00,172.295,172.3,171.935,171.97,635024
2023-10-03 10:10:00-04:00,171.975,172.43,171.93,171.93,583764
2023-10-03 10:15:00-04:00,171.93,171.94,171.64,171.71,629268
2023-10-03 10:20:00-04:00,171.72,171.92,171.61,171.65,568761
2023-10-03 10:25:00-04:00,171.64,172.0,171.58,171.58,484568
2023-10-03 10:30:00-04:00,171.58,171.9,171.51,171.67,501757
2023-10-03 10:35:00-04:00,171.66,171.8277,171.46,171.47,314576
2023-10-03 10:40:00-04:00,171.46,171.69,171.46,171.51,396832
2023-10-03 10:45:00-04:00,171.5,171.55,171.22,171.32,485680
2023-10-03 10:50:00-04:00,171.311,171.37,171.15,171.325,293037
2023-10-03 10:55:00-04:00,171.33,171.38,171.165,171.165,209797
2023-10-03 11:00:00-04:00,171.16,171.18,170.94,170.985,677567
2023-10-03 11:05:00-04:00,170.98,171.29,170.97,171.1,367667
2023-10-03 11:10:00-04:00,171.1,171.19,171.01,171.16,279535
2023-10-03 11:15:00-04:00,171.15,171.52,171.12,171.4601,680534
2023-10-03 11:20:00-04:00,171.48,171.63,171.26,171.35,438695
2023-10-03 11:25:00-04:00,171.35,171.37,171.21,171.3,241716
2023-10-03 11:30:00-04:00,171.29,171.43,171.11,171.13,326903
2023-10-03 11:35:00-04:00,171.13,171.18,170.99,171.14,402212
2023-10-03 11:40:00-04:00,171.14,171.31,171.13,171.1973,263609
2023-10-03 11:45:00-04:00,171.19,171.2942,171.04,171.055,234854
2023-10-03 11:50:00-04:00,171.06,171.23,170.99,171.02,297642
2023-10-03 11:55:00-04:00,171.02,171.21,170.985,171.16,240016
2023-10-03 12:00:00-04:00,171.17,171.82,171.15,171.76,591012
2023-10-03 12:05:00-04:00,171.745,171.86,171.56,171.59,416753
2023-10-03 12:10:00-04:00,171.6,171.62,171.34,171.615,448747
2023-10-03 12:15:00-04:00,171.615,171.76,171.4858,171.7,360562
2023-10-03 12:20:00-04:00,171.69,171.7076,171.4,171.56,308807
2023-10-03 12:25:00-04:00,171.565,171.85,171.49,171.82,615902
2023-10-03 12:30:00-04:00,171.82,171.92,171.7,171.71,274238
2023-10-03 12:35:00-04:00,171.72,171.725,171.59,171.68,267743
2023-10-03 12:40:00-04:00,171.68,171.86,171.485,171.485,341929
2023-10-03 12:45:00-04:00,171.49,171.65,171.47,171.65,160813
2023-10-03 12:50:00-04:00,171.62,171.62,171.46,171.47,125146
2023-10-03 12:55:00-04:00,171.48,171.65,171.38,171.54,207433
2023-10-03 13:00:00-04:00,171.53,171.84,171.53,171.74,274649
2023-10-03 13:05:00-04:00,171.74,171.8,171.51,171.53,176123
2023-10-03 13:10:00-04:00,171.53,171.53,171.4181,171.47,173264
2023-10-03 13:15:00-04:00,171.47,171.56,171.34,171.34,207691
2023-10-03 13:20:00-04:00,171.34,171.385,171.23,171.3,264326
2023-10-03 13:25:00-04:00,171.31,171.34,171.15,171.24,202885
2023-10-03 13:30:00-04:00,171.25,171.27,171.07,171.15,294298
2023-10-03 13:35:00-04:00,171.16,171.16,171.015,171.05,326436
2023-10-03 13:40:00-04:00,171.05,171.19,171.04,171.09,175373
2023-10-03 13:45:00-04:00,171.09,171.095,170.83,170.85,437989
2023-10-03 13:50:00-04:00,170.85,170.91,170.715,170.79,407333
2023-10-03 13:55:00-04:00,170.79,170.79,170.585,170.64,269328
2023-10-03 14:00:00-04:00,170.64,170.77,170.5124,170.52,201316
2023-10-03 14:05:00-04:00,170.53,170.56,170.37,170.425,294683
2023-10-03 14:10:00-04:00,170.43,170.54,170.42,170.47,294053
2023-10-03 14:15:00-04:00,170.46,170.51,170.37,170.51,306372
2023-10-03 14:20:00-04:00,170.5,170.56,170.42,170.54,198180
